,CS Schools,City,School,Class,Gender,Grade,Math_selfefficacy,Tablets_utility,CS_utility,Tablets_selfefficacy,Robots_interest,Tablets_interest,CS_selfefficacy,General_selfefficacy,Robots_utility,Robots_selfefficacy,CS_interest,Sport_selfefficacy,French_selfefficacy,Who_Teacher,Who_Mom,Who_Dad,Who_Student,Who_Other,Who_Nobody,General_selfefficacy,French_selfefficacy,Sport_selfefficacy,Math_selfefficacy
114,0,0,School_2,Class_8,Boy,3,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,0,0,0,0,0,2.0,2.0,2.0,2.0
115,0,0,School_2,Class_8,Girl,3,2.0,2.0,2.0,2.0,-2.0,2.0,2.0,2.0,-2.0,2.0,2.0,2.0,2.0,0,0,0,0,0,1,2.0,2.0,2.0,2.0
116,0,0,School_2,Class_8,Boy,3,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1,0,0,0,0,0,2.0,2.0,2.0,2.0
117,0,0,School_2,Class_8,Girl,3,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1,1,1,0,1,0,2.0,2.0,1.0,2.0
118,0,0,School_2,Class_8,Girl,3,2.0,2.0,2.0,2.0,2.0,1.0,0.0,2.0,2.0,-2.0,1.0,1.0,2.0,1,1,1,1,0,0,2.0,2.0,1.0,2.0
119,0,0,School_2,Class_8,Boy,3,2.0,1.0,1.0,2.0,2.0,0.0,-1.0,0.0,1.0,2.0,1.0,2.0,1.0,0,0,0,1,1,0,0.0,1.0,2.0,2.0
120,0,0,School_2,Class_8,Girl,3,2.0,2.0,0.0,2.0,2.0,2.0,2.0,-2.0,2.0,2.0,2.0,2.0,2.0,1,1,0,1,0,0,-2.0,2.0,2.0,2.0
121,0,0,School_2,Class_8,Girl,3,-2.0,2.0,2.0,2.0,-2.0,2.0,2.0,2.0,-2.0,-2.0,2.0,2.0,-2.0,0,0,0,0,0,1,2.0,-2.0,2.0,-2.0
122,0,0,School_2,Class_8,Boy,3,2.0,2.0,1.0,2.0,1.0,2.0,-1.0,0.0,1.0,2.0,1.0,2.0,1.0,0,0,0,1,0,0,0.0,1.0,2.0,2.0
123,0,0,School_2,Class_8,Girl,3,2.0,2.0,2.0,2.0,2.0,1.0,0.0,2.0,2.0,-2.0,1.0,1.0,2.0,1,1,1,1,0,0,2.0,2.0,1.0,2.0
124,0,0,School_2,Class_8,Boy,3,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,-2.0,2.0,2.0,2.0,2.0,0,1,1,0,0,0,2.0,2.0,2.0,2.0
125,0,0,School_2,Class_8,Boy,3,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,0,0,1,0,0,0,1.0,2.0,2.0,2.0
126,0,0,School_2,Class_8,Boy,3,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,0,0,0,1,0,0,2.0,1.0,2.0,2.0
127,0,0,School_2,Class_8,Boy,3,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,1,1,0,0,0,2.0,2.0,2.0,2.0
128,0,0,School_2,Class_8,Girl,3,2.0,2.0,2.0,2.0,-2.0,2.0,2.0,2.0,-2.0,-2.0,2.0,2.0,2.0,1,1,1,1,1,0,2.0,2.0,2.0,2.0
129,0,0,School_2,Class_8,Girl,3,2.0,2.0,2.0,2.0,-2.0,2.0,2.0,2.0,-2.0,-2.0,2.0,2.0,1.0,1,1,1,1,1,0,2.0,1.0,2.0,2.0
130,0,0,School_2,Class_9,Boy,5,,2.0,1.0,2.0,1.0,2.0,2.0,,2.0,2.0,2.0,,,0,0,1,0,0,0,,,,
131,0,0,School_2,Class_9,Boy,5,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,-2.0,2.0,2.0,2.0,2.0,0,1,1,0,0,0,2.0,2.0,2.0,2.0
132,0,0,School_2,Class_9,Boy,5,1.0,1.0,2.0,2.0,0.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,0.0,0,0,0,1,1,0,1.0,0.0,2.0,1.0
133,0,0,School_2,Class_9,Boy,5,2.0,1.0,2.0,1.0,0.0,2.0,-1.0,1.0,-2.0,2.0,2.0,2.0,2.0,1,1,0,1,0,0,1.0,2.0,2.0,2.0
134,0,0,School_2,Class_9,Girl,5,1.0,2.0,1.0,2.0,-1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,0,0,1,0,0,0,2.0,1.0,2.0,1.0
135,0,0,School_2,Class_9,Girl,5,1.0,2.0,2.0,1.0,-1.0,2.0,0.0,2.0,0.0,-1.0,1.0,0.0,1.0,0,1,1,0,1,0,2.0,1.0,0.0,1.0
136,0,0,School_2,Class_9,Girl,5,1.0,-1.0,0.0,2.0,0.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,-1.0,1,0,0,0,0,0,1.0,-1.0,2.0,1.0
137,0,0,School_2,Class_9,Girl,5,2.0,-1.0,1.0,1.0,-1.0,1.0,1.0,2.0,-2.0,0.0,-1.0,2.0,2.0,0,1,1,0,1,0,2.0,2.0,2.0,2.0
138,0,0,School_2,Class_9,Girl,5,2.0,-1.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1,1,1,0,1,0,2.0,2.0,1.0,2.0
139,0,0,School_2,Class_9,Boy,5,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,0,1,1,1,0,0,1.0,1.0,2.0,2.0
140,0,0,School_2,Class_9,Girl,5,1.0,0.0,0.0,2.0,1.0,1.0,2.0,2.0,0.0,1.0,1.0,2.0,2.0,0,0,0,0,1,0,2.0,2.0,2.0,1.0
141,0,0,School_2,Class_9,Boy,5,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,0,1,1,1,0,0,1.0,1.0,2.0,2.0
142,0,0,School_2,Class_9,Girl,5,2.0,1.0,2.0,2.0,0.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1,1,1,1,1,0,2.0,2.0,1.0,2.0
143,0,0,School_2,Class_9,Girl,5,2.0,1.0,0.0,1.0,1.0,2.0,-1.0,2.0,0.0,0.0,1.0,2.0,2.0,1,1,0,0,1,0,2.0,2.0,2.0,2.0
144,0,0,School_2,Class_9,Girl,5,1.0,0.0,0.0,2.0,1.0,1.0,2.0,2.0,0.0,1.0,1.0,2.0,2.0,0,0,0,0,1,0,2.0,2.0,2.0,1.0
145,0,0,School_2,Class_9,Girl,5,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0,0,0,1,0,0,1.0,0.0,2.0,2.0
146,0,0,School_2,Class_9,Boy,5,-2.0,2.0,2.0,2.0,2.0,2.0,2.0,-2.0,2.0,2.0,2.0,2.0,-2.0,0,1,0,1,1,0,-2.0,-2.0,2.0,-2.0
147,0,0,School_2,Class_9,Boy,5,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,2.0,2.0,1.0,0,1,1,0,0,0,1.0,1.0,2.0,2.0
148,0,1,School_3,Class_10,Boy,6,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,2.0,2.0,0.0,0,0,1,0,0,0,1.0,0.0,2.0,1.0
149,0,1,School_3,Class_10,Boy,6,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0,1,1,1,0,0,2.0,1.0,2.0,2.0
150,0,1,School_3,Class_10,Boy,6,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,-1.0,2.0,1.0,-2.0,2.0,0,0,0,0,0,1,2.0,2.0,-2.0,2.0
151,0,1,School_3,Class_10,Girl,6,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0,0,1,0,0,0,2.0,0.0,2.0,2.0
152,0,1,School_3,Class_10,Girl,6,1.0,2.0,2.0,2.0,0.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,0,0,0,0,0,1,2.0,1.0,2.0,1.0
153,0,1,School_3,Class_10,Girl,6,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,0.0,1,1,1,1,1,0,2.0,0.0,2.0,2.0
154,0,1,School_3,Class_10,Boy,6,0.0,1.0,1.0,2.0,0.0,-1.0,1.0,1.0,0.0,0.0,2.0,2.0,2.0,0,1,1,0,0,0,1.0,2.0,2.0,0.0
155,0,1,School_3,Class_10,Girl,6,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0,1,1,1,1,0,2.0,2.0,2.0,1.0
156,0,1,School_3,Class_10,Girl,6,1.0,2.0,2.0,2.0,0.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,0,1,0,0,0,0,2.0,1.0,2.0,1.0
157,0,1,School_3,Class_10,Boy,6,1.0,2.0,0.0,2.0,0.0,2.0,1.0,1.0,-1.0,1.0,1.0,1.0,0.0,0,1,0,1,0,0,1.0,0.0,1.0,1.0
158,0,1,School_3,Class_10,Girl,6,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1,1,1,1,0,0,2.0,2.0,2.0,2.0
159,0,1,School_3,Class_10,Girl,6,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,0.0,0,0,0,0,0,1,1.0,0.0,2.0,1.0
160,0,1,School_3,Class_10,Girl,6,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,0.0,2.0,2.0,1,1,1,0,0,0,2.0,2.0,2.0,2.0
161,0,1,School_3,Class_10,Boy,6,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,1.0,2.0,2.0,1.0,1,1,1,1,1,0,1.0,1.0,2.0,1.0
162,0,1,School_3,Class_10,Boy,6,1.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,1.0,2.0,2.0,2.0,1,1,1,1,1,0,0.0,2.0,2.0,1.0
163,0,1,School_3,Class_10,Boy,6,1.0,2.0,1.0,2.0,0.0,2.0,2.0,-1.0,0.0,2.0,2.0,1.0,-1.0,1,1,1,1,0,0,-1.0,-1.0,1.0,1.0
164,0,1,School_3,Class_10,Boy,6,2.0,2.0,1.0,2.0,0.0,2.0,2.0,1.0,0.0,2.0,2.0,2.0,-1.0,0,0,1,0,0,0,1.0,-1.0,2.0,2.0
165,0,1,School_3,Class_10,Boy,6,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,0.0,1.0,2.0,1.0,0,0,0,0,0,1,2.0,1.0,2.0,2.0
166,0,1,School_3,Class_10,Girl,6,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,0.0,0,0,0,0,0,1,1.0,0.0,1.0,1.0
167,0,1,School_3,Class_10,Boy,6,2.0,2.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,0,0,1,0,0,0,2.0,0.0,1.0,2.0
168,0,1,School_3,Class_11,Boy,6,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,0,0,0,0,0,1,1.0,2.0,2.0,1.0
169,0,1,School_3,Class_11,Boy,6,2.0,2.0,0.0,2.0,1.0,2.0,1.0,2.0,0.0,1.0,0.0,2.0,-1.0,1,0,0,0,0,0,2.0,-1.0,2.0,2.0
170,0,1,School_3,Class_11,Girl,6,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,0,0,0,0,1,1,2.0,1.0,2.0,1.0
171,0,1,School_3,Class_11,Boy,6,2.0,1.0,1.0,2.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,2.0,1.0,0,1,1,0,0,0,0.0,1.0,2.0,2.0
172,0,1,School_3,Class_11,Boy,6,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,0,0,1,1,0,1,1.0,1.0,1.0,2.0
173,0,1,School_3,Class_11,Girl,6,1.0,1.0,2.0,2.0,0.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,0,1,0,1,0,0,2.0,1.0,2.0,1.0
174,0,1,School_3,Class_11,Girl,6,1.0,1.0,2.0,2.0,-1.0,0.0,1.0,2.0,-1.0,1.0,1.0,2.0,2.0,0,0,1,0,1,0,2.0,2.0,2.0,1.0
175,0,1,School_3,Class_11,Girl,6,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,0,0,0,1,0,1,1.0,1.0,2.0,2.0
176,0,1,School_3,Class_11,Boy,6,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,0.0,0,0,1,1,0,0,2.0,0.0,2.0,2.0
177,0,1,School_3,Class_11,Girl,6,2.0,1.0,1.0,2.0,0.0,1.0,2.0,2.0,-1.0,2.0,1.0,1.0,0.0,0,0,0,0,0,1,2.0,0.0,1.0,2.0
178,0,1,School_3,Class_11,Girl,6,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,0,1,1,1,0,0,2.0,1.0,2.0,2.0
179,0,1,School_3,Class_11,Boy,6,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,0.0,0,0,0,0,1,0,1.0,0.0,2.0,1.0
180,0,1,School_3,Class_11,Boy,6,-2.0,-2.0,1.0,-2.0,-2.0,-2.0,2.0,-2.0,-2.0,-2.0,2.0,-2.0,-2.0,0,0,0,0,1,1,-2.0,-2.0,-2.0,-2.0
181,0,1,School_3,Class_11,Boy,6,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,0,0,0,0,0,1,2.0,1.0,2.0,2.0
182,0,1,School_3,Class_11,Boy,6,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,0.0,0,0,0,1,0,1,2.0,0.0,2.0,2.0
183,0,1,School_3,Class_11,Boy,6,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,0,0,0,1,0,0,1.0,1.0,2.0,2.0
184,0,1,School_3,Class_11,Girl,6,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,0.0,2.0,1.0,2.0,1.0,0,0,1,0,0,0,1.0,1.0,2.0,2.0
185,0,1,School_3,Class_11,Boy,6,1.0,2.0,2.0,2.0,0.0,2.0,1.0,1.0,2.0,2.0,2.0,-1.0,1.0,0,1,1,1,1,0,1.0,1.0,-1.0,1.0
186,0,1,School_3,Class_11,Girl,6,2.0,2.0,2.0,2.0,0.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,0,0,0,0,0,1,2.0,2.0,2.0,2.0
187,0,1,School_3,Class_12,Girl,4,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,1,1,1,1,0,2.0,2.0,2.0,2.0
188,0,1,School_3,Class_12,Boy,4,-1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,-1.0,0,0,0,0,0,1,2.0,-1.0,2.0,-1.0
189,0,1,School_3,Class_12,Boy,4,2.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1,1,1,1,0,0,1.0,1.0,2.0,2.0
190,0,1,School_3,Class_12,Boy,4,2.0,1.0,1.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0,0,1,0,0,0,2.0,2.0,2.0,2.0
191,0,1,School_3,Class_12,Boy,4,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,1,1,1,1,0,2.0,2.0,2.0,2.0
192,0,1,School_3,Class_12,Boy,4,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,2.0,2.0,1.0,0,0,0,0,0,1,1.0,1.0,2.0,2.0
193,0,1,School_3,Class_12,Boy,4,1.0,-1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,0,1,1,1,0,0,1.0,2.0,2.0,1.0
194,0,1,School_3,Class_12,Girl,4,1.0,1.0,0.0,2.0,-1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,0,1,1,0,0,0,2.0,1.0,2.0,1.0
195,0,1,School_3,Class_12,Girl,4,2.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,-1.0,2.0,2.0,2.0,0,1,1,1,0,0,2.0,2.0,2.0,2.0
196,0,1,School_3,Class_12,Boy,4,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,1,1,1,1,0,2.0,2.0,2.0,2.0
197,0,1,School_3,Class_12,Girl,4,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,1,1,1,0,0,2.0,2.0,2.0,0.0
198,0,1,School_3,Class_12,Girl,4,2.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,1.0,2.0,2.0,1.0,0,1,0,0,0,0,2.0,1.0,2.0,2.0
199,0,1,School_3,Class_12,Girl,4,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,1,1,1,0,0,2.0,2.0,2.0,2.0
200,0,1,School_3,Class_12,Girl,4,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,1,1,0,0,0,2.0,2.0,2.0,2.0
201,0,1,School_3,Class_12,Boy,4,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1,1,1,0,0,0,2.0,1.0,2.0,2.0
202,0,1,School_3,Class_12,Girl,4,2.0,1.0,0.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,-2.0,2.0,1,1,1,1,1,0,2.0,2.0,-2.0,2.0
203,0,1,School_3,Class_12,Boy,4,1.0,1.0,1.0,2.0,2.0,2.0,0.0,2.0,1.0,2.0,2.0,2.0,1.0,1,1,1,1,1,0,2.0,1.0,2.0,1.0
204,0,1,School_3,Class_12,Boy,4,2.0,2.0,2.0,2.0,2.0,2.0,2.0,-1.0,2.0,2.0,2.0,1.0,0.0,1,1,1,1,1,0,-1.0,0.0,1.0,2.0
223,1,1,School_1,Class_13,Boy,6,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,0,0,0,0,0,1,2.0,0.0,1.0,2.0
225,1,1,School_1,Class_13,Girl,6,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,0.0,1.0,1.0,2.0,2.0,1,0,1,0,1,0,2.0,2.0,2.0,2.0
226,1,1,School_1,Class_13,Girl,6,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1,1,0,1,1,0,2.0,2.0,1.0,2.0
227,1,1,School_1,Class_13,Boy,6,2.0,2.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1,1,1,1,0,0,1.0,1.0,2.0,2.0
228,1,1,School_1,Class_13,Girl,6,1.0,2.0,2.0,1.0,1.0,2.0,0.0,2.0,2.0,0.0,1.0,2.0,1.0,1,1,0,0,0,0,2.0,1.0,2.0,1.0
229,1,1,School_1,Class_13,Girl,6,2.0,2.0,2.0,2.0,0.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1,0,1,0,1,0,2.0,2.0,2.0,2.0
230,1,1,School_1,Class_13,Boy,6,2.0,1.0,2.0,2.0,2.0,2.0,0.0,1.0,2.0,2.0,2.0,2.0,1.0,0,0,0,1,0,0,1.0,1.0,2.0,2.0
231,1,1,School_1,Class_13,Boy,6,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,0,1,0,0,0,2.0,2.0,2.0,2.0
232,1,1,School_1,Class_13,Boy,6,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,0,1,0,0,0,2.0,2.0,2.0,2.0
233,1,1,School_1,Class_13,Boy,6,2.0,2.0,2.0,2.0,1.0,2.0,2.0,0.0,2.0,1.0,2.0,2.0,0.0,1,1,0,1,0,0,0.0,0.0,2.0,2.0
234,1,1,School_1,Class_13,Girl,6,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,1.0,2.0,2.0,2.0,1,1,1,0,1,0,2.0,2.0,2.0,2.0
235,1,1,School_1,Class_13,Boy,6,1.0,2.0,2.0,2.0,-2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,1.0,0,1,0,0,0,0,2.0,1.0,2.0,1.0
236,1,1,School_1,Class_13,Girl,6,1.0,1.0,2.0,1.0,-1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1,1,1,1,1,0,2.0,2.0,1.0,1.0
237,1,1,School_1,Class_13,Boy,6,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,0.0,1.0,2.0,2.0,0.0,0,0,0,1,1,0,1.0,0.0,2.0,1.0
238,1,1,School_1,Class_13,Boy,6,1.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,1.0,1,1,1,1,1,0,0.0,1.0,2.0,1.0
239,1,1,School_1,Class_13,Boy,6,1.0,2.0,2.0,2.0,0.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,0,0,0,0,0,1,1.0,1.0,1.0,1.0
240,1,1,School_1,Class_13,Boy,6,2.0,1.0,0.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1,1,1,0,0,0,2.0,2.0,2.0,2.0
241,1,1,School_1,Class_14,Boy,6,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,0.0,0,1,0,0,0,0,2.0,0.0,2.0,2.0
242,1,1,School_1,Class_14,Girl,6,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1,0,1,0,0,0,2.0,1.0,1.0,2.0
243,1,1,School_1,Class_14,Girl,6,0.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,0.0,1.0,2.0,2.0,1.0,0,1,1,1,0,0,2.0,1.0,2.0,0.0
244,1,1,School_1,Class_14,Boy,6,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,1.0,0,0,1,0,0,0,2.0,1.0,2.0,2.0
245,1,1,School_1,Class_14,Boy,6,2.0,2.0,0.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,0.0,0,0,1,0,0,0,2.0,0.0,2.0,2.0
246,1,1,School_1,Class_14,Girl,6,0.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,-1.0,1.0,0,0,0,0,1,1,1.0,1.0,-1.0,0.0
247,1,1,School_1,Class_14,Girl,6,1.0,1.0,2.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,2.0,2.0,1.0,0,0,0,0,0,1,0.0,1.0,2.0,1.0
248,1,1,School_1,Class_14,Boy,6,2.0,1.0,2.0,1.0,2.0,0.0,1.0,-1.0,2.0,2.0,2.0,2.0,1.0,0,0,0,1,1,0,-1.0,1.0,2.0,2.0
249,1,1,School_1,Class_14,Girl,6,2.0,1.0,0.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,0.0,0,0,1,0,0,0,1.0,0.0,2.0,2.0
250,1,1,School_1,Class_14,Girl,6,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,0,1,1,1,0,0,1.0,1.0,2.0,1.0
251,1,1,School_1,Class_14,Boy,6,2.0,2.0,2.0,0.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1,0,0,0,0,0,1.0,1.0,2.0,2.0
252,1,1,School_1,Class_14,Girl,6,-2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,0.0,-1.0,2.0,-2.0,1.0,0,0,1,0,0,0,2.0,1.0,-2.0,-2.0
269,1,1,School_1,Class_15,Boy,3,2.0,1.0,2.0,2.0,2.0,2.0,-2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,1,1,0,0,0,2.0,2.0,2.0,2.0
270,1,1,School_1,Class_15,Boy,3,2.0,2.0,2.0,2.0,2.0,2.0,-1.0,2.0,2.0,1.0,1.0,2.0,2.0,1,0,0,1,1,0,2.0,2.0,2.0,2.0
271,1,1,School_1,Class_15,Boy,3,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,-2.0,0.0,2.0,0,0,1,0,0,0,2.0,2.0,0.0,2.0
272,1,1,School_1,Class_15,Boy,3,2.0,2.0,2.0,2.0,2.0,2.0,-2.0,1.0,2.0,2.0,2.0,2.0,2.0,0,1,1,1,0,0,1.0,2.0,2.0,2.0
273,1,1,School_1,Class_15,Girl,3,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,0,0,1,0,0,0,2.0,2.0,2.0,1.0
274,1,1,School_1,Class_15,Boy,3,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0,0,1,0,0,0,2.0,2.0,2.0,2.0
275,1,1,School_1,Class_15,Boy,3,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1,1,1,1,0,0,1.0,2.0,2.0,2.0
276,1,1,School_1,Class_15,Boy,3,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0,0,1,0,0,0,2.0,2.0,2.0,2.0
277,1,1,School_1,Class_15,Girl,3,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0,1,0,0,1,0,2.0,2.0,2.0,2.0
278,1,1,School_1,Class_15,Girl,3,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0,1,1,0,1,0,2.0,2.0,2.0,2.0
279,1,1,School_1,Class_15,Boy,3,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,1,1,1,1,1,0,0.0,2.0,2.0,2.0
280,1,1,School_1,Class_15,Boy,3,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,1,1,1,0,0,2.0,2.0,2.0,2.0
281,1,1,School_1,Class_15,Boy,3,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0,0,1,1,0,0,2.0,2.0,2.0,2.0
282,1,1,School_1,Class_15,Boy,3,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0,1,1,0,0,0,2.0,2.0,2.0,2.0
283,1,1,School_1,Class_15,Boy,3,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0,0,0,0,0,1,2.0,2.0,2.0,2.0
